Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2020-05-01 00:45:00,2020-05-02 04:30:15,UTC-04:00,2020-05-01 16:59:33,2020-05-01 17:44:04,44,Running,8.4,273.0,172,117,19,22,29,16,0,false,,,
2020-04-30 00:11:54,2020-05-01 00:45:00,UTC-04:00,2020-04-30 18:03:39,2020-04-30 18:48:11,44,Running,13.1,556.0,167,151,0,0,36,64,0,false,,,
2020-04-29 00:07:06,2020-04-30 00:11:54,UTC-04:00,2020-04-29 18:29:59,2020-04-29 19:12:40,42,Running,9.2,290.0,172,121,21,15,22,29,0,false,,,
2020-04-28 01:05:29,2020-04-29 00:07:06,UTC-04:00,2020-04-28 17:49:15,2020-04-28 18:33:42,44,Running,13.8,594.0,178,155,0,1,20,76,3,false,,,
2020-04-27 00:14:35,2020-04-28 01:05:29,UTC-04:00,2020-04-27 17:55:42,2020-04-27 18:20:52,25,Running,10.9,327.0,166,153,0,0,20,80,0,false,,,
2020-04-27 00:14:35,2020-04-28 01:05:29,UTC-04:00,2020-04-27 16:18:00,2020-04-27 17:53:00,95,Weightlifting,5.4,198.0,136,91,45,12,0,0,0,false,,,
2020-04-24 01:07:07,2020-04-24 23:56:36,UTC-04:00,2020-04-24 16:45:12,2020-04-24 18:46:21,121,Activity,15.9,1156.0,173,137,10,18,38,33,0,false,,,
2020-04-22 23:56:36,2020-04-24 01:07:07,UTC-04:00,2020-04-23 18:08:12,2020-04-23 18:51:40,43,Activity,14.3,612.0,173,159,0,0,3,97,0,false,,,
2020-04-22 23:56:36,2020-04-24 01:07:07,UTC-04:00,2020-04-23 17:01:31,2020-04-23 18:05:38,64,Weightlifting,4.9,139.0,153,95,28,11,5,0,0,false,,,
2020-04-21 23:54:27,2020-04-22 23:56:36,UTC-04:00,2020-04-22 18:18:50,2020-04-22 19:00:41,41,Running,9.3,322.0,174,128,10,26,34,23,1,false,,,
2020-04-21 23:54:27,2020-04-22 23:56:36,UTC-04:00,2020-04-22 16:55:00,2020-04-22 18:11:00,76,Weightlifting,4.5,122.0,132,90,43,6,0,0,0,false,,,
2020-04-20 23:19:08,2020-04-21 23:54:27,UTC-04:00,2020-04-21 17:37:42,2020-04-21 18:21:47,44,Activity,14.4,616.0,174,158,1,0,5,94,0,false,,,
2020-04-20 23:19:08,2020-04-21 23:54:27,UTC-04:00,2020-04-21 16:37:00,2020-04-21 17:12:00,35,Weightlifting,5.6,136.0,150,111,53,30,14,0,0,false,,,
2020-04-20 00:33:09,2020-04-20 23:19:08,UTC-04:00,2020-04-20 18:27:00,2020-04-20 18:55:00,28,Running,10.7,273.0,173,138,23,10,4,56,1,false,,,
2020-04-20 00:33:09,2020-04-20 23:19:08,UTC-04:00,2020-04-20 16:50:00,2020-04-20 18:00:00,70,Weightlifting,4.7,131.0,131,90,28,12,0,0,0,false,,,
2020-04-18 03:31:23,2020-04-19 01:40:19,UTC-04:00,2020-04-18 18:18:16,2020-04-18 19:04:44,46,Running,13.7,589.0,168,152,3,3,15,79,0,false,,,
2020-04-17 00:21:01,2020-04-18 03:31:23,UTC-04:00,2020-04-17 18:04:00,2020-04-17 18:53:00,49,Weightlifting,5.1,129.0,147,102,58,24,2,0,0,false,,,
2020-04-17 00:21:01,2020-04-18 03:31:23,UTC-04:00,2020-04-17 16:57:28,2020-04-17 17:52:13,54,Running,10.2,381.0,181,124,17,35,19,19,3,false,,,
2020-04-16 00:10:09,2020-04-17 00:21:01,UTC-04:00,2020-04-16 18:16:21,2020-04-16 19:01:22,45,Running,15.2,666.0,178,162,0,1,3,93,3,false,,,
2020-04-16 00:10:09,2020-04-17 00:21:01,UTC-04:00,2020-04-16 17:03:00,2020-04-16 17:55:00,52,Weightlifting,5.7,168.0,154,104,44,25,7,0,0,false,,,
2020-04-15 00:22:12,2020-04-16 00:10:09,UTC-04:00,2020-04-15 16:58:56,2020-04-15 17:34:04,35,Activity,8.0,218.0,179,119,18,25,19,21,2,false,,,
2020-04-15 00:22:12,2020-04-16 00:10:09,UTC-04:00,2020-04-15 16:08:00,2020-04-15 16:53:00,45,Weightlifting,5.1,120.0,136,102,53,26,0,0,0,false,,,
2020-04-14 00:50:32,2020-04-15 00:22:12,UTC-04:00,2020-04-14 17:59:22,2020-04-14 18:46:47,47,Running,14.8,656.0,173,158,2,3,4,91,0,false,,,
2020-04-14 00:50:32,2020-04-15 00:22:12,UTC-04:00,2020-04-14 17:03:00,2020-04-14 17:45:00,42,Weightlifting,5.5,139.0,147,106,61,21,8,0,0,false,,,
2020-04-12 00:19:16,2020-04-12 23:21:33,UTC-04:00,2020-04-12 07:57:09,2020-04-12 08:38:29,41,Hiking,9.1,363.0,156,133,0,40,58,2,0,false,,,
2020-04-11 01:20:56,2020-04-12 00:19:16,UTC-04:00,2020-04-11 19:04:29,2020-04-11 20:27:55,83,Hiking,15.4,930.0,181,144,5,10,45,39,1,false,,,
2020-04-11 01:20:56,2020-04-12 00:19:16,UTC-04:00,2020-04-11 11:18:57,2020-04-11 12:00:00,41,Hiking,8.3,326.0,153,129,3,46,51,0,0,false,,,
2020-04-07 23:53:28,2020-04-09 00:32:43,UTC-04:00,2020-04-08 17:22:30,2020-04-08 18:12:06,49,Running,14.9,686.0,175,157,0,2,6,92,0,false,,,
2020-04-06 00:26:16,2020-04-07 00:01:11,UTC-04:00,2020-04-06 17:39:12,2020-04-06 18:25:52,46,Running,15.1,659.0,182,158,1,3,6,80,10,false,,,
2020-04-04 02:00:50,2020-04-05 02:49:18,UTC-04:00,2020-04-04 17:30:37,2020-04-04 19:15:21,104,Cycling,17.6,1327.0,178,151,1,3,30,63,3,false,,,
2020-04-02 00:37:34,2020-04-03 00:32:59,UTC-04:00,2020-04-02 18:01:46,2020-04-02 19:12:03,70,Cycling,12.9,641.0,181,133,9,20,48,19,1,false,,,
2020-03-31 23:54:36,2020-04-02 00:37:34,UTC-04:00,2020-04-01 17:42:34,2020-04-01 19:26:24,103,Cycling,15.1,948.0,177,133,11,25,25,33,1,false,,,
2020-03-28 02:30:03,2020-03-29 01:04:45,UTC-04:00,2020-03-28 17:36:05,2020-03-28 18:18:12,42,Activity,10.0,386.0,161,133,6,25,60,9,0,false,,,
2020-03-27 02:09:46,2020-03-28 02:30:03,UTC-04:00,2020-03-27 23:05:19,2020-03-27 23:23:36,18,Cycling,8.5,191.0,177,139,6,27,20,37,7,false,,,
2020-03-26 00:15:41,2020-03-27 02:09:46,UTC-04:00,2020-03-26 16:15:02,2020-03-26 17:25:08,70,Cycling,15.4,774.0,184,142,9,22,13,39,15,false,,,
2020-03-22 01:52:16,2020-03-22 23:05:14,UTC-04:00,2020-03-22 14:10:56,2020-03-22 15:02:38,51,Cycling,12.8,564.0,174,142,5,5,59,31,0,false,,,
2020-03-20 00:48:43,2020-03-21 03:00:41,UTC-04:00,2020-03-20 15:59:34,2020-03-20 16:17:33,17,Weightlifting,4.2,34.0,118,94,61,0,0,0,0,false,,,
2020-03-19 00:17:07,2020-03-20 00:48:43,UTC-04:00,2020-03-19 16:52:14,2020-03-19 17:23:43,31,Weightlifting,5.2,107.0,148,103,48,15,10,0,0,false,,,
2020-03-17 23:36:11,2020-03-19 00:17:07,UTC-04:00,2020-03-18 13:36:09,2020-03-18 14:36:12,60,Cycling,9.6,440.0,150,125,10,42,44,0,0,true,3274.06,240.90,-4.04
2020-03-16 23:12:08,2020-03-17 23:36:11,UTC-04:00,2020-03-17 14:00:45,2020-03-17 14:45:37,44,Weightlifting,4.7,98.0,143,92,36,13,1,0,0,false,,,
2020-03-15 23:36:29,2020-03-16 23:12:08,UTC-04:00,2020-03-16 18:34:54,2020-03-16 19:42:50,67,Weightlifting,7.6,323.0,150,111,30,50,9,0,0,false,,,
2020-03-14 02:30:00,2020-03-15 00:05:25,UTC-04:00,2020-03-14 13:27:39,2020-03-14 14:12:06,44,Running,11.6,479.0,161,142,0,10,68,22,0,false,,,
2020-03-12 23:28:12,2020-03-14 02:30:00,UTC-04:00,2020-03-13 18:45:00,2020-03-13 19:18:49,33,Weightlifting,4.1,49.0,122,89,31,2,0,0,0,false,,,
2020-03-12 23:28:12,2020-03-14 02:30:00,UTC-04:00,2020-03-13 17:26:11,2020-03-13 18:06:55,40,Running,9.4,302.0,177,125,24,40,10,23,2,false,,,
2020-03-11 22:56:04,2020-03-12 23:28:12,UTC-04:00,2020-03-12 19:02:49,2020-03-12 19:13:06,10,Weightlifting,4.6,52.0,140,114,34,57,8,0,0,false,,,
2020-03-11 22:56:04,2020-03-12 23:28:12,UTC-04:00,2020-03-12 17:47:50,2020-03-12 18:37:34,49,Running,11.0,483.0,159,136,2,13,82,2,0,false,,,
2020-03-10 22:24:21,2020-03-11 22:56:04,UTC-04:00,2020-03-11 19:05:51,2020-03-11 19:42:06,36,Weightlifting,4.7,87.0,136,98,54,17,0,0,0,false,,,
2020-03-10 22:24:21,2020-03-11 22:56:04,UTC-04:00,2020-03-11 17:50:00,2020-03-11 18:35:00,45,Running,8.3,304.0,172,121,12,49,23,11,0,false,,,
2020-03-09 22:49:09,2020-03-10 22:24:21,UTC-04:00,2020-03-10 19:01:13,2020-03-10 19:11:29,10,Weightlifting,4.6,54.0,147,115,29,55,13,0,0,false,,,
2020-03-09 22:49:09,2020-03-10 22:24:21,UTC-04:00,2020-03-10 17:50:17,2020-03-10 18:35:48,45,Running,12.5,532.0,164,146,0,2,62,36,0,false,,,
2020-03-08 22:36:00,2020-03-09 22:49:09,UTC-04:00,2020-03-09 18:44:47,2020-03-09 19:31:03,46,Weightlifting,6.3,206.0,150,109,37,42,9,0,0,false,,,
2020-03-08 22:36:00,2020-03-09 22:49:09,UTC-04:00,2020-03-09 17:58:36,2020-03-09 18:22:46,24,Running,12.2,345.0,185,159,0,1,6,79,14,false,,,
2020-03-08 01:58:56,2020-03-08 22:36:00,UTC-04:00,2020-03-08 14:16:22,2020-03-08 15:01:46,45,Cycling,4.8,103.0,132,99,72,10,0,0,0,false,,,
2020-03-05 22:51:05,2020-03-07 00:42:43,UTC-05:00,2020-03-06 18:29:53,2020-03-06 19:05:19,35,Weightlifting,4.6,78.0,143,94,43,14,1,0,0,false,,,
2020-03-05 22:51:05,2020-03-07 00:42:43,UTC-05:00,2020-03-06 17:27:43,2020-03-06 18:11:43,44,Running,9.6,345.0,182,126,11,32,36,15,1,false,,,
2020-03-04 23:07:07,2020-03-05 22:51:05,UTC-05:00,2020-03-05 18:51:00,2020-03-05 19:06:00,15,Weightlifting,4.4,48.0,135,102,47,36,0,0,0,false,,,
2020-03-04 23:07:07,2020-03-05 22:51:05,UTC-05:00,2020-03-05 17:40:34,2020-03-05 18:30:00,49,Running,11.8,511.0,166,139,1,6,77,14,0,false,,,
2020-03-03 23:24:01,2020-03-04 23:07:07,UTC-05:00,2020-03-04 18:51:40,2020-03-04 19:30:04,38,Weightlifting,4.7,88.0,125,95,55,11,0,0,0,false,,,
2020-03-03 23:24:01,2020-03-04 23:07:07,UTC-05:00,2020-03-04 17:45:00,2020-03-04 18:42:00,57,Running,9.0,323.0,169,112,28,20,17,15,0,false,,,
2020-03-02 23:00:33,2020-03-03 23:24:01,UTC-05:00,2020-03-03 18:57:55,2020-03-03 19:26:49,28,Weightlifting,5.1,101.0,136,105,63,33,0,0,0,false,,,
2020-03-02 23:00:33,2020-03-03 23:24:01,UTC-05:00,2020-03-03 17:51:06,2020-03-03 18:39:25,48,Running,13.2,573.0,168,146,1,3,37,57,0,true,7633.99,160.15,0.85
2020-03-02 00:00:00,2020-03-02 23:00:33,UTC-05:00,2020-03-02 18:25:00,2020-03-02 19:30:00,65,Weightlifting,5.6,177.0,152,97,41,20,4,0,0,false,,,
2020-03-02 00:00:00,2020-03-02 23:00:33,UTC-05:00,2020-03-02 17:47:00,2020-03-02 18:10:00,23,Running,11.4,320.0,183,157,0,0,16,79,5,false,,,
